id,小区名称,所在区域,总价,单价,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建筑结构,装修情况,梯户比例,配备电梯,产权年限,挂牌时间,交易权属,上次交易,房屋用途,房屋年限,产权所属,抵押信息,房本备件
1589,温馨苑CD区,江岸,240,17532元/平米,3室2厅1厨2卫,高楼层 (共8层),136.9㎡,错层,暂无数据,板塔结合,南,混合结构,简装,一梯两户,无,null,2023-03-22,商品房,2017-04-01,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20230424ebZEV
1590,兴华尚都国际,江汉,346,23116元/平米,4室1厅1厨2卫,高楼层 (共33层),149.68㎡,平层,暂无数据,板塔结合,南 北,钢混结构,毛坯,两梯四户,有,null,2022-03-06,商品房,2020-03-01,普通住宅,满两年,非共有,"
                                有抵押 140万元 建设银行 客户偿还
                              ",已上传房本照片,20200916vRkej
1591,东方名都,江汉,190,14194元/平米,3室2厅1厨2卫,中楼层 (共26层),133.86㎡,平层,108.47㎡,板楼,南,钢混结构,精装,两梯四户,有,null,2022-04-18,商品房,2019-04-22,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20211111naSX0
1592,汉口花园清桐阁,江岸,157,17291元/平米,2室2厅1厨1卫,中楼层 (共11层),90.8㎡,平层,74.58㎡,板楼,南 北,钢混结构,简装,一梯两户,有,null,2022-11-16,商品房,2020-10-19,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20221116ttUw0
1593,汉口城市广场五期,江岸,330,24747元/平米,3室2厅1厨2卫,中楼层 (共32层),133.35㎡,平层,暂无数据,板塔结合,南 北,钢混结构,精装,两梯两户,有,null,2023-02-26,商品房,2017-02-02,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20230226ptsSM
1594,罗家庄社区,江岸,108,14571元/平米,2室2厅1厨1卫,中楼层 (共7层),74.12㎡,平层,暂无数据,塔楼,东南,混合结构,其他,一梯两户,无,null,2023-04-19,商品房,2016-10-25,普通住宅,满五年,共有,"
                                暂无数据
                              ",已上传房本照片,202302261vSNq
1595,江城华庭,江汉,280,22198元/平米,3室2厅1厨2卫,低楼层 (共28层),126.14㎡,平层,103.4㎡,塔楼,南 北,钢混结构,简装,两梯六户,有,null,2023-04-10,商品房,2013-06-28,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20230410UYYJt
1596,新业大厦,江汉,362,17020元/平米,4室2厅1厨2卫,高楼层 (共35层),212.7㎡,复式,暂无数据,塔楼,南 北,钢混结构,其他,四梯九户,有,null,2023-04-09,商品房,2001-11-15,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20230411Wv5lf
1597,武汉天地三期,江岸,1720,68756元/平米,4室2厅1厨3卫,低楼层 (共41层),250.16㎡,平层,193.36㎡,板楼,东南,钢混结构,精装,三梯两户,有,null,2022-10-14,商品房,2015-07-01,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20230128x2DCf
1598,福星城北区,江汉,161,13698元/平米,3室1厅1厨1卫,低楼层 (共45层),117.54㎡,平层,88.45㎡,塔楼,南 北,钢混结构,简装,三梯六户,有,null,2021-11-20,商品房,2015-08-17,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20200829fH6Vw
1599,阳光花园益康苑,江汉,208,18821元/平米,3室2厅1厨1卫,中楼层 (共7层),110.52㎡,平层,98.01㎡,板楼,南 北,混合结构,简装,一梯两户,无,null,2023-03-05,商品房,2009-11-25,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,202303088H2X3
1600,汉口城市广场四期,江岸,325,24211元/平米,3室1厅1厨2卫,高楼层 (共31层),134.24㎡,平层,99.16㎡,板楼,南 北,钢混结构,其他,一梯两户,有,null,2023-04-07,商品房,2019-06-21,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230407Doj5b
1601,东方华府,江岸,180,14572元/平米,3室2厅1厨2卫,高楼层 (共6层),123.53㎡,复式,暂无数据,板楼,南,钢混结构,精装,一梯两户,无,null,2021-07-07,商品房,2018-07-11,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20210710iNBhP
1602,融创融公馆二期,江汉,295,20746元/平米,4室2厅1厨2卫,高楼层 (共34层),142.2㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯四户,有,null,2023-04-16,商品房,2023-03-29,普通住宅,未满两年,共有,"
                                无抵押
                              ",已上传房本照片,202304170FeLO
1603,福星城南区,江汉,188,19931元/平米,3室2厅1厨1卫,中楼层 (共32层),94.33㎡,平层,70.86㎡,板楼,南 北,钢混结构,精装,两梯四户,有,null,2023-03-14,商品房,2015-07-09,普通住宅,满五年,共有,"
                                有抵押
                              ",已上传房本照片,20230315ksArT
1604,海赋江城天韵A区,江岸,169,17877元/平米,3室1厅1厨2卫,低楼层 (共34层),94.54㎡,平层,90㎡,板塔结合,东南,钢混结构,精装,两梯四户,有,null,2022-07-18,商品房,2019-07-18,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20200111G1Hf3
1605,电建地产盛世江城,江汉,268,22427元/平米,3室2厅1厨2卫,低楼层 (共42层),119.5㎡,平层,90.91㎡,板楼,南 北,钢混结构,简装,两梯四户,有,null,2021-01-24,商品房,2021-04-02,普通住宅,满两年,共有,"
                                有抵押 70万元 农业银行 业主自还
                              ",已上传房本照片,20210422Ug5I5
1606,星悦城华廷,江岸,200,21835元/平米,3室2厅1厨1卫,高楼层 (共33层),91.6㎡,平层,暂无数据,板塔结合,南,钢混结构,精装,两梯四户,有,null,2023-04-19,商品房,2019-04-19,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230420gGnEN
1607,越秀国际金融汇四期,江汉,550,41902元/平米,3室2厅1厨2卫,中楼层 (共44层),131.26㎡,平层,暂无数据,板塔结合,南,钢混结构,精装,三梯四户,有,null,2022-01-11,商品房,2021-02-09,普通住宅,满两年,非共有,"
                                有抵押 200万元 银行 客户偿还
                              ",已上传房本照片,20210219aWifj
1608,仁义社区,江岸,210,27731元/平米,2室2厅1厨1卫,高楼层 (共8层),75.73㎡,平层,暂无数据,塔楼,东南,钢混结构,其他,一梯两户,无,null,2023-04-07,商品房,2008-05-13,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20211124C06DB
1609,福星惠誉榜YOUNG,江岸,163,18557元/平米,2室1厅1厨1卫,高楼层 (共32层),87.84㎡,平层,暂无数据,塔楼,南 北,钢混结构,毛坯,三梯六户,有,null,2023-04-02,商品房,2020-02-13,普通住宅,满两年,非共有,"
                                有抵押 90万元 建设银行 客户偿还
                              ",已上传房本照片,20211212Rvggs
1610,佰昌公馆A区,江岸,99,12747元/平米,2室1厅1厨1卫,低楼层 (共34层),77.67㎡,平层,暂无数据,板塔结合,东南,钢混结构,简装,两梯五户,有,null,2023-03-19,商品房,2019-05-20,普通住宅,满两年,共有,"
                                有抵押 40万元 未知 客户偿还
                              ",已上传房本照片,20200105KiGbL
1611,金色华府,江岸,422,37080元/平米,3室2厅1厨2卫,高楼层 (共31层),113.81㎡,平层,97.32㎡,板楼,东南 西北,钢混结构,简装,两梯四户,有,null,2023-04-09,商品房,2006-09-29,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20230411TKjND
1612,工农兵路16号,江岸,209,18287元/平米,3室2厅1厨2卫,中楼层 (共10层),114.29㎡,平层,暂无数据,暂无数据,南 北,钢混结构,简装,一梯两户,有,null,2023-04-01,经济适用房,2020-06-13,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,202304011ncRJ
1613,福星惠誉红桥城,江岸,230,16553元/平米,4室2厅1厨2卫,低楼层 (共42层),138.95㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,三梯四户,有,null,2023-02-17,商品房,2018-02-17,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20200704KTLDh
1614,世纪江尚,江汉,630,33672元/平米,4室2厅1厨2卫,低楼层 (共24层),187.1㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,两梯两户,有,null,2023-02-05,商品房,2017-07-20,普通住宅,满五年,共有,"
                                有抵押 100万元 银行 业主自还
                              ",已上传房本照片,20230206eFsLY
1615,统建大江园南苑,江岸,295,22373元/平米,3室2厅1厨2卫,低楼层 (共11层),131.86㎡,错层,暂无数据,板楼,南,钢混结构,简装,一梯两户,有,null,2023-03-09,商品房,2017-03-07,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20211029gcSm1
1616,长江委协昌里小区,江岸,153,16300元/平米,3室2厅1厨1卫,高楼层 (共20层),93.87㎡,平层,暂无数据,塔楼,南,钢混结构,精装,两梯八户,有,null,2023-04-09,商品房,2020-04-17,普通住宅,满两年,非共有,"
                                有抵押 20万元 / 业主自还
                              ",已上传房本照片,20210101G0FP9
1617,瑞景天成,江岸,153,18481元/平米,2室2厅1厨1卫,高楼层 (共46层),82.79㎡,平层,暂无数据,板塔结合,南,钢混结构,精装,三梯八户,有,null,2023-03-29,商品房,2019-12-12,普通住宅,满两年,非共有,"
                                有抵押 107万元 民生 客户偿还
                              ",已上传房本照片,20230329C4bYi
1618,电建地产盛世江城,江汉,258,22406元/平米,3室2厅1厨1卫,中楼层 (共52层),115.15㎡,平层,暂无数据,板楼,南 北,钢混结构,毛坯,三梯四户,有,null,2023-03-23,商品房,2020-03-20,普通住宅,满两年,非共有,"
                                有抵押 98万元 客户偿还
                              ",已上传房本照片,20230327MZqOO
1619,远洋朗院,江汉,255,21896元/平米,3室2厅1厨1卫,中楼层 (共14层),116.46㎡,平层,116.46㎡,板楼,南,钢混结构,毛坯,三梯四户,有,null,2021-08-07,商品房,2017-10-24,普通住宅,满两年,非共有,"
                                有抵押 50万元 客户偿还
                              ",已上传房本照片,20210807dQEtd
1620,南国中心,江汉,258,26870元/平米,3室1厅1厨1卫,中楼层 (共31层),96.02㎡,平层,暂无数据,塔楼,东,钢混结构,精装,三梯八户,有,null,2023-04-16,商品房,2017-04-06,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20230416EDEky
1621,海赋江城天韵A区,江岸,200,22302元/平米,2室2厅1厨1卫,高楼层 (共32层),89.68㎡,平层,67.82㎡,板塔结合,南,钢混结构,精装,两梯四户,有,null,2023-03-19,商品房,2018-06-04,普通住宅,满两年,共有,"
                                有抵押 150万元 中信银行 业主自还
                              ",已上传房本照片,20230319RE4qD
1622,世纪家园,江岸,330,17462元/平米,5室1厅1厨3卫,高楼层 (共6层),188.99㎡,复式,暂无数据,板楼,南 北,钢混结构,其他,一梯两户,无,null,2023-04-01,商品房,2020-01-22,普通住宅,满两年,非共有,"
                                有抵押 150万元 邮政银行 客户偿还
                              ",已上传房本照片,20230224NQXOU
1623,中信泰富滨江金融城,江岸,475,38546元/平米,3室2厅1厨2卫,低楼层 (共30层),123.23㎡,平层,暂无数据,板楼,南,钢混结构,精装,两梯两户,有,null,2021-12-24,商品房,2022-01-11,普通住宅,未满两年,非共有,"
                                有抵押 190万元 浦发 客户偿还
                              ",已上传房本照片,20220113xdWnX
1624,天伦我的寓所,江岸,116,19506元/平米,2室1厅1厨2卫,高楼层 (共12层),59.47㎡,暂无数据,暂无数据,塔楼,南,钢混结构,其他,两梯十七户,有,null,2021-10-29,商品房,2013-08-20,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20200101C0tV3
1625,泛海国际居住区樱海园,江汉,420,34094元/平米,3室2厅1厨2卫,中楼层 (共32层),123.19㎡,平层,97.57㎡,塔楼,南 北,钢混结构,精装,三梯六户,有,null,2023-02-28,商品房,2020-06-24,普通住宅,满两年,非共有,"
                                有抵押 265万元 农商行组合贷款 客户偿还
                              ",已上传房本照片,20230228uhCxK
1626,武汉天地三期,江岸,2080,67240元/平米,5室2厅1厨3卫,低楼层 (共41层),309.34㎡,平层,暂无数据,板楼,东南,钢混结构,毛坯,三梯两户,有,null,2023-04-29,商品房,2018-08-07,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20220309shFUa
1627,福星惠誉榜YOUNG,江岸,85,14215元/平米,3室1厅1厨2卫,高楼层 (共27层),59.8㎡,复式,暂无数据,板塔结合,南,钢混结构,精装,五梯二十四户,有,商水,商电,2.53元/m3,2023-01-29,商品房,2020-01-03,商住两用,满两年,非共有,"
                                有抵押 20万元 浦发银行 客户偿还
                              ",已上传房本照片,20220208H3mVA
1628,汉口花园清桐阁,江岸,200,16747元/平米,3室2厅1厨2卫,中楼层 (共11层),119.43㎡,平层,100.83㎡,板楼,南 北,钢混结构,毛坯,一梯两户,有,null,2021-04-27,商品房,2011-07-28,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20221128f5fFS
1629,绿茵仁居,江岸,149,25602元/平米,1室1厅1厨1卫,中楼层 (共17层),58.2㎡,平层,暂无数据,板楼,东,钢混结构,其他,两梯四户,有,null,2023-04-26,商品房,2018-06-08,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230427MT4ab
1630,万景橘苑,江汉,240,20607元/平米,3室2厅1厨2卫,中楼层 (共32层),116.47㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯四户,有,null,2023-04-18,商品房,2018-04-24,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20230421YMZG5
1631,万景国际,江汉,230,20179元/平米,3室2厅1厨1卫,低楼层 (共32层),113.98㎡,平层,85.17㎡,板塔结合,南 北,钢混结构,精装,两梯五户,有,null,2021-06-08,商品房,2012-12-05,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,202107022gkWv
1632,锦湖金利花园二期,江岸,110,14297元/平米,2室2厅1厨1卫,中楼层 (共18层),76.94㎡,暂无数据,暂无数据,塔楼,南,钢混结构,精装,两梯四户,有,null,2023-04-26,商品房,2019-01-03,普通住宅,满两年,非共有,"
                                有抵押 10万元 浦发 业主自还
                              ",已上传房本照片,20230427SqFgY
1633,福星华府誉境,江汉,196,16037元/平米,3室2厅1厨2卫,低楼层 (共55层),122.22㎡,平层,暂无数据,板楼,南 北,钢混结构,毛坯,三梯四户,有,null,2023-04-10,商品房,2020-07-28,普通住宅,满两年,非共有,"
                                有抵押 50万元 中国银行 客户偿还
                              ",已上传房本照片,2022010352JkX
1634,融创融公馆二期,江汉,252,20382元/平米,3室2厅1厨2卫,中楼层 (共34层),123.64㎡,平层,91.67㎡,板塔结合,南,钢混结构,其他,两梯四户,有,null,2021-12-04,商品房,2021-01-20,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20220410AjQ2G
1635,同鑫花园景福苑,江岸,228,18701元/平米,4室2厅2厨3卫,高楼层 (共11层),121.92㎡,复式,暂无数据,板塔结合,南 北,钢混结构,精装,一梯两户,有,null,2023-04-20,商品房,2019-06-05,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230423MVAu5
1636,竹叶苑,江岸,340,18555元/平米,4室2厅1厨2卫,低楼层 (共4层),183.24㎡,复式,暂无数据,板楼,南 北,混合结构,简装,一梯两户,有,null,2022-11-09,商品房,2020-05-14,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20200620APfWB
1637,云林街4号,江岸,156,15400元/平米,3室1厅1厨1卫,中楼层 (共8层),101.3㎡,平层,暂无数据,板楼,东南 南,混合结构,其他,一梯三户,无,null,2023-04-28,商品房,2015-04-09,普通住宅,满五年,非共有,"
                                暂无数据
                              ",已上传房本照片,20210311lO76g
1638,丹亭懿府,江岸,278,19003元/平米,4室1厅1厨2卫,中楼层 (共34层),146.3㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯五户,有,null,2023-03-16,商品房,2021-04-21,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20220905EBB7q
1639,百步亭金桥汇II期,江岸,600,29514元/平米,6室2厅1厨3卫,高楼层 (共4层),203.3㎡,复式,暂无数据,板塔结合,南 北,钢混结构,毛坯,一梯两户,暂无数据,null,2020-09-25,商品房,2017-03-20,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20200927Qb29K
1640,新华家园,江汉,249,18378元/平米,3室2厅1厨2卫,低楼层 (共22层),135.49㎡,平层,暂无数据,塔楼,南 北,钢混结构,其他,两梯八户,有,null,2023-04-02,商品房,2010-04-09,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,202001033k9qx 
1641,佰昌公馆B区,江岸,152,14343元/平米,3室2厅1厨1卫,高楼层 (共32层),105.98㎡,平层,暂无数据,板楼,南 北,钢混结构,毛坯,两梯四户,有,null,2023-02-27,商品房,2019-02-13,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,202302283GhxJ
1642,香江花园三期,江汉,225,16425元/平米,3室2厅1厨2卫,中楼层 (共7层),136.99㎡,错层,暂无数据,板楼,南,钢混结构,其他,三梯两户,有,null,2022-07-10,商品房,2005-07-12,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20220710Pq88S
1643,东立国际,江岸,85,18097元/平米,1室0厅1厨1卫,低楼层 (共18层),46.97㎡,平层,暂无数据,塔楼,南,钢混结构,简装,两梯八户,有,null,2022-11-19,商品房,2018-01-18,普通住宅,满五年,非共有,"
                                有抵押 65万元
                              ",已上传房本照片,20201030fMH8L
1644,宝利金国际广场,江汉,95,15953元/平米,1室1厅1厨1卫,中楼层 (共34层),59.55㎡,平层,暂无数据,塔楼,东,钢混结构,简装,四梯二十六户,有,null,2022-03-29,商品房,2008-06-01,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,	20220331wQHry
1645,万景国际,江汉,288,22583元/平米,3室2厅1厨2卫,低楼层 (共32层),127.53㎡,平层,95.3㎡,板塔结合,南,钢混结构,精装,两梯四户,有,null,2021-01-04,商品房,2019-05-05,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,202101132seER
1646,世纪华庭(江汉),江汉,1150,30408元/平米,9室3厅1厨4卫,高楼层 (共24层),378.19㎡,复式,378.19㎡,板楼,南 北,钢混结构,简装,两梯两户,有,null,2022-05-06,商品房,2007-11-22,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20220506Kp4Mo
1647,远洋心里,江汉,223,18578元/平米,3室2厅1厨2卫,低楼层 (共46层),120.04㎡,平层,88.59㎡,板楼,南 北,钢混结构,精装,三梯四户,有,null,2021-07-03,商品房,2018-03-16,普通住宅,满五年,非共有,"
                                有抵押 100万元 农村商业银行 客户偿还
                              ",已上传房本照片,202107048jFdR
1648,统建同安家园,江岸,139,15478元/平米,3室2厅1厨1卫,低楼层 (共34层),89.81㎡,平层,暂无数据,板塔结合,南,钢混结构,精装,两梯四户,有,null,2023-04-24,商品房,2022-07-20,普通住宅,未满两年,非共有,"
                                有抵押 30万元 银行
                              ",已上传房本照片,20220724fG4Zu
1649,花北小区,江岸,109,13512元/平米,3室2厅1厨1卫,高楼层 (共7层),80.67㎡,平层,暂无数据,塔楼,南,混合结构,简装,一梯两户,无,null,2023-04-03,房改房,2003-07-11,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20230409VLdYR
1650,万锦江城,江岸,365,27778元/平米,3室2厅1厨2卫,低楼层 (共33层),131.4㎡,平层,暂无数据,板楼,东南,钢混结构,精装,两梯四户,有,null,2023-04-02,商品房,2018-04-12,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20230305PwUxG
1651,航天双城,江岸,518,31249元/平米,4室2厅1厨2卫,中楼层 (共28层),165.77㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯三户,有,null,2023-04-18,商品房,2011-06-10,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20221031eMy0W
1652,融创公园壹号,江岸,245,20776元/平米,3室2厅1厨2卫,中楼层 (共33层),117.93㎡,平层,94㎡,板楼,南 北,钢混结构,其他,两梯六户,有,null,2022-10-12,商品房,2018-02-28,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20221012GHXUJ
1653,东立国际,江岸,295,21167元/平米,4室2厅1厨2卫,高楼层 (共19层),139.37㎡,平层,暂无数据,塔楼,东南 南,钢混结构,其他,两梯四户,有,null,2021-08-31,商品房,2009-07-11,普通住宅,满五年,共有,"
                                有抵押
                              ",已上传房本照片,20210902LMpNq
1654,安居苑A区,江岸,165,13367元/平米,3室2厅1厨2卫,中楼层 (共7层),123.44㎡,平层,暂无数据,板楼,南,混合结构,简装,一梯四户,无,null,2023-04-16,商品房,2009-05-12,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20230416fJpec
1655,百步亭金桥汇II期,江岸,165,18706元/平米,2室1厅1厨1卫,低楼层 (共34层),88.21㎡,平层,65.75㎡,板塔结合,南,钢混结构,精装,两梯四户,有,null,2023-04-24,商品房,2020-12-21,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,202304285WyJ9
1656,江汉北路173号,江汉,110,14724元/平米,3室1厅1厨1卫,高楼层 (共7层),74.71㎡,平层,暂无数据,暂无数据,东南,混合结构,其他,一梯一户,暂无数据,null,2023-04-14,房改房,2020-04-13,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20220525YeqfQ
1657,港台公寓,江岸,200.5,16645元/平米,2室1厅1厨1卫,高楼层 (共12层),120.46㎡,平层,暂无数据,塔楼,西北,钢混结构,精装,两梯四户,有,null,2022-11-16,商品房,2008-06-04,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20210818N6Qxl
1658,东立国际,江岸,275,19732元/平米,4室2厅1厨2卫,高楼层 (共19层),139.37㎡,平层,暂无数据,塔楼,南 北,钢混结构,简装,两梯四户,有,null,2023-04-01,商品房,2011-07-02,普通住宅,满五年,共有,"
                                有抵押 130万元 金融公司垫资
                              ",已上传房本照片,20230404TlvJ1
1659,汉口城市广场七期,江岸,315,22713元/平米,3室2厅1厨2卫,中楼层 (共31层),138.69㎡,平层,暂无数据,板楼,西南,钢混结构,毛坯,两梯两户,有,null,2023-03-27,商品房,2019-03-12,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230327iNs5j
1660,景兰苑,江岸,120,14121元/平米,2室1厅1厨1卫,中楼层 (共18层),84.98㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯八户,有,null,2023-04-01,商品房,2020-12-29,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230109RaK0u
1661,中城悦城二期,江汉,319,27338元/平米,3室2厅1厨1卫,低楼层 (共49层),116.69㎡,平层,暂无数据,板塔结合,南,钢混结构,精装,三梯六户,有,null,2023-02-18,商品房,2024-05-04,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230226gbSB9
1662,福星华府,江汉,240,19637元/平米,3室2厅1厨2卫,高楼层 (共45层),122.22㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,三梯四户,有,null,2023-04-06,商品房,2020-10-12,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20230411uGT0Y
1663,世纪江尚,江汉,590,31707元/平米,4室2厅1厨3卫,低楼层 (共57层),186.08㎡,平层,156.83㎡,塔楼,南,钢混结构,简装,三梯五户,有,null,2022-12-29,商品房,2017-07-12,普通住宅,满五年,共有,"
                                有抵押 310万元 招行 业主自还
                              ",已上传房本照片,202302095HskT
1664,航侧小居,江汉,134,11522元/平米,3室1厅1厨1卫,高楼层 (共7层),116.3㎡,平层,105.29㎡,板楼,南,混合结构,精装,一梯四户,无,null,2022-06-04,商品房,2019-06-04,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,202107068WcG4
1665,西马名仕,江岸,208,24013元/平米,3室2厅1厨1卫,低楼层 (共33层),86.62㎡,平层,暂无数据,板楼,西,钢混结构,其他,两梯八户,有,null,2023-02-25,商品房,2017-11-16,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20180426BKNJC
1666,百步雅庭,江岸,104,20337元/平米,1室1厅1厨1卫,低楼层 (共11层),51.14㎡,平层,42.01㎡,板楼,南,钢混结构,精装,一梯三户,有,null,2023-01-05,商品房,2017-12-25,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20230105SKR5H
1667,力兴花园,江汉,155,10544元/平米,4室2厅1厨2卫,中楼层 (共8层),147.01㎡,复式,暂无数据,塔楼,南 北,钢混结构,其他,两梯两户,有,null,2023-01-19,商品房,2004-01-09,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20230130Vwnmp
1668,同鑫花园景福苑,江岸,165,13678元/平米,3室2厅1厨2卫,低楼层 (共6层),120.64㎡,平层,108.13㎡,板塔结合,南 北,钢混结构,精装,一梯两户,无,null,2022-07-17,商品房,2015-08-20,普通住宅,满五年,非共有,"
                                有抵押 140万元 .. 业主自还
                              ",已上传房本照片,20220730m8Bxq
1669,万科汉口传奇悦庭,江汉,248,21471元/平米,3室1厅1厨2卫,高楼层 (共40层),115.51㎡,平层,暂无数据,板楼,南,钢混结构,精装,四梯四户,有,null,2023-02-14,商品房,2019-02-14,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,202302167IxlH
1670,百步亭金桥汇,江岸,158,16216元/平米,3室2厅1厨1卫,中楼层 (共30层),97.44㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,两梯四户,有,null,2023-04-24,商品房,2021-02-02,普通住宅,满两年,非共有,"
                                有抵押 20万元 银行 业主自还
                              ",已上传房本照片,20230428Yl3Mf
1671,远洋心汉口K4,江汉,155,16005元/平米,3室1厅1厨1卫,低楼层 (共49层),96.85㎡,平层,暂无数据,板楼,东南,钢混结构,其他,四梯八户,有,null,2022-09-07,商品房,2020-08-07,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,202209080KQr6
1672,佰昌公馆B区,江岸,133,14995元/平米,3室2厅1厨1卫,高楼层 (共24层),88.7㎡,平层,暂无数据,板塔结合,南,钢混结构,毛坯,两梯四户,有,null,2023-02-09,商品房,2019-03-04,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20230210cZH81
1673,迎宾花园,江汉,218,14962元/平米,3室1厅1厨2卫,低楼层 (共12层),145.71㎡,平层,暂无数据,板楼,南,钢混结构,其他,一梯两户,有,null,2023-03-14,商品房,2017-03-01,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20200811n8Wg4
1674,福星惠誉榜YOUNG,江岸,188,17970元/平米,3室2厅1厨1卫,高楼层 (共38层),104.62㎡,平层,暂无数据,塔楼,南 北,钢混结构,精装,两梯四户,有,null,2023-03-07,商品房,2018-08-07,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230307xwmkP
1675,福星城南区,江汉,130,16864元/平米,2室2厅1厨1卫,低楼层 (共45层),77.09㎡,平层,54.56㎡,板塔结合,西南,钢混结构,其他,四梯九户,有,null,2023-04-01,商品房,2015-05-20,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,2023040466aMP
1676,晋合世家,江岸,330,35137元/平米,2室1厅1厨1卫,低楼层 (共29层),93.92㎡,平层,暂无数据,板楼,东南,钢混结构,其他,两梯三户,有,null,2023-04-28,商品房,2009-05-28,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20230429eu0KI
1677,香江花园四期,江汉,169,17503元/平米,3室1厅1厨1卫,中楼层 (共6层),96.56㎡,平层,暂无数据,板楼,东南 西北,钢混结构,精装,一梯两户,无,null,2022-01-09,商品房,2005-03-03,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20220109brRa7
